time,000016,000300,000852,000903,000905,000906,399006,399673
20150915,2175.17,3152.23,7034.9,2983.24,5708.03,3600.72,1797.56,1707.87
20150916,2241.95,3309.25,7500.61,3097.36,6084.84,3796.16,1926.25,1835.35
20150917,2194.82,3237.0,7428.64,3032.47,5965.41,3715.61,1933.3,1835.67
20150918,2198.99,3251.27,7556.2,3038.96,6036.88,3739.85,1983.3,1893.25
20150921,2214.45,3308.25,7847.89,3065.15,6250.44,3824.13,2079.06,1989.01
20150922,2237.31,3339.03,7880.84,3092.62,6295.93,3857.51,2078.72,1987.09
20150923,2178.55,3263.03,7824.07,3014.18,6224.6,3782.22,2077.99,1992.03
20150924,2188.09,3285.0,7928.83,3028.42,6315.11,3816.14,2106.59,2026.03
20150925,2183.4,3231.95,7640.17,3003.67,6108.38,3736.3,2020.97,1949.77
20150928,2169.94,3242.75,7839.62,2995.3,6219.69,3764.59,2122.26,2045.08
20150929,2127.2,3178.85,7720.68,2936.43,6103.61,3691.54,2098.57,2021.07
20150930,2146.12,3202.95,7727.51,2965.19,6123.73,3714.97,2082.67,2002.07
20151008,2191.34,3296.48,8056.28,3037.52,6372.49,3835.62,2190.31,2101.29
20151009,2219.29,3340.12,8180.4,3074.59,6470.05,3888.68,2216.66,2123.52
20151012,2283.43,3447.69,8522.63,3163.89,6718.72,4020.93,2316.78,2215.92
20151013,2270.95,3445.04,8651.05,3149.93,6802.08,4033.23,2342.04,2237.96
20151014,2253.91,3406.11,8534.73,3120.31,6724.5,3987.53,2305.0,2206.16
20151015,2297.9,3486.82,8808.47,3181.29,6929.24,4089.9,2404.53,2304.08
20151016,2323.78,3534.07,8943.02,3214.44,7047.56,4149.57,2449.03,2359.79
20151019,2318.47,3534.18,8935.39,3212.76,7047.37,4149.63,2433.6,2346.24
20151020,2337.08,3577.7,9116.54,3241.16,7162.08,4205.59,2511.16,2424.25
20151021,2340.36,3473.25,8541.61,3207.78,6712.74,4041.04,2344.74,2265.73
