,code,date,close,open,low,high,volume,avg_price,turnover_rate
469830,300035,20170922,83.596557,85.25029700000002,82.85237400000001,86.242541,61629369.0,84.25722613,16.5968
469831,300036,20170922,90.409293,92.09034900000002,90.19916100000002,92.56314600000002,6098863.0,90.62152632,1.8541
469832,300039,20170922,78.59042199999999,79.352379,78.263869,79.57008099999999,6393673.0,78.65899813,0.7977
469833,300054,20170922,134.29815,132.379605,130.716866,134.29815,8891254.0,132.71854795000002,1.3571
469834,300055,20170922,144.67591,144.278885,143.08781,145.866985,9522193.0,144.61953245,1.1006
469835,300065,20170922,118.11547,117.418966,116.258126,118.289596,2370099.0,117.41838558,0.8649
469836,300068,20170922,49.001064,49.741956,48.79668000000001,50.252916000000006,10143215.0,49.54676928,1.7168
469837,300075,20170922,142.048974,145.307296,141.286388,146.27786,7623066.0,143.17205520000002,2.801
469838,300077,20170922,80.778656,78.511908,76.605779,81.24230899999999,50962355.0,79.27590511,9.4044
469839,300079,20170922,68.92757900000001,69.426151,68.678293,69.675437,10851302.0,69.05346843,0.8981
469840,300080,20170922,22.93407,22.93407,22.538655,23.013153,7950273.0,22.81043691,1.5837
469841,300083,20170922,76.070148,76.23480199999999,74.752916,76.56411,19198816.0,75.79188274,1.7094
469842,300085,20170922,183.54148400000005,183.54148400000005,183.54148400000005,183.54148400000005,0.0,183.54148400000005,0.0
469843,300087,20170922,91.1169,90.39375,90.39375,92.4025,1894921.0,91.211713,0.5494
469844,300091,20170922,108.724871,108.724871,108.724871,108.724871,0.0,108.724871,0.0
469845,300101,20170922,123.11936,124.75008000000004,121.08096,124.75008000000004,17268606.0,122.72391040000002,3.1428
469846,300102,20170922,50.35679999999999,50.0878,49.3346,50.35679999999999,17326182.0,49.76230999999999,2.8833
469847,300109,20170922,152.658268,152.658268,152.658268,152.658268,0.0,152.658268,0.0
469848,300114,20170922,70.53532200000001,72.465393,70.125913,72.465393,3586897.0,70.76400617,0.7861
469849,300119,20170922,76.28852,76.12073,75.56143,76.73596,1003200.0,76.0547326,0.49
469850,300123,20170922,44.85645,45.0576,44.72235,45.560475,1758200.0,44.95870125,0.6357
469851,300130,20170922,77.98850999999999,78.35725,76.255432,80.274698,2345709.0,77.90406854,1.4944
469852,300131,20170922,151.48086400000005,151.11319200000003,149.82634000000002,152.216208,4140099.0,151.09664676,0.6594
469853,300133,20170922,284.204606,293.030836,283.70025,294.543904,17794433.0,287.1550886,1.4982
469854,300134,20170922,81.289298,80.25101000000001,79.472294,86.09138,24370240.0,82.84586476,3.4208
469855,300143,20170922,69.903125,68.67282999999999,68.00175999999999,69.903125,1014804.0,68.95669260999999,0.6928
469856,300151,20170922,80.82144000000001,80.42054,79.7791,80.90162000000001,2965411.0,80.3475762,1.0331
469857,300158,20170922,36.22674000000001,36.42127500000001,35.70798,36.637425,2525434.0,36.2582979,0.6177
469858,300166,20170922,271.175383,267.453003,264.661218,274.711644,9754841.0,271.13443682,1.2096
469859,300170,20170922,78.285706,78.61244099999999,77.76293,79.135217,6882508.0,78.35105300000001,1.0478
469860,300171,20170922,96.69885,95.090025,93.735225,96.952875,5474577.0,95.388081,1.6401
469861,300180,20170922,63.474025000000005,64.53408,63.370605000000005,64.53408,866625.0,63.592958,0.2281
469862,300183,20170922,107.540176,106.593936,104.55952,107.87136,8614094.0,106.40090304,3.3182
469863,300185,20170922,21.49413,21.65574,21.413325,21.65574,25362453.0,21.5329164,0.9252
469864,300188,20170922,147.19782,144.517065,140.94272500000002,147.44152499999998,9289908.0,143.4350148,3.1439
469865,300191,20170922,103.797891,98.296236,95.973315,105.14274000000002,10578612.0,100.7780937,5.1099
469866,300203,20170922,34.257273,34.24705,34.073259,34.737753999999995,2798360.0,34.36441004,0.6237
469867,300204,20170922,113.25006,114.206067,113.176521,114.794379,1356225.0,113.65158294,0.2916
469868,300206,20170922,57.29008,56.79619999999999,56.67273,57.598755,2056693.0,57.12648225,0.5984
469869,300208,20170922,164.27544,164.17296,163.14816,165.91512,5315420.0,164.290812,0.8626
469870,300224,20170922,63.638922,62.376066,62.24076000000001,64.90177800000001,23426353.0,63.963205380000005,3.1866
469871,300226,20170922,151.76289300000002,151.448277,150.66173700000002,154.55510999999998,2419793.0,152.54668010999998,1.6343
469872,300229,20170922,53.665434000000005,51.885891,51.676533000000006,53.839899,10157063.0,53.18321274,2.3232
469873,300232,20170922,99.966249,99.966249,99.2385,100.56168,2847082.0,99.68308848,0.7783
469874,300233,20170922,42.63815999999999,42.448188,41.58275999999999,42.659268,1121858.0,42.21663323999999,0.4835
469875,300236,20170922,56.40667899999999,57.109045,55.52036,57.52712,4352255.0,56.59598336,2.4535
469876,300260,20170922,45.7905,42.7378,42.585165,45.7905,3432750.0,44.25957095,3.3877
469877,300263,20170922,72.677964,68.39794800000001,67.49256,73.583352,57473897.0,71.4063054,11.1576
469878,300267,20170922,116.368278,116.368278,116.368278,116.368278,0.0,116.368278,0.0
469879,300271,20170922,130.1817,130.603,128.32798,131.4456,5356640.0,129.612945,1.088
469880,300284,20170922,41.15358,43.0677,40.962168,43.0677,10567998.0,42.02173976,3.0134
469881,300294,20170922,169.0419,170.31359999999998,166.3101,172.5273,3467654.0,168.89636099999998,1.0631
469882,300298,20170922,105.484456,105.631234,104.016676,106.267272,1105560.0,105.03531532,0.3676
469883,300303,20170922,63.063203,63.063203,62.47244700000001,63.358581,5923516.0,62.880068640000005,0.5818
469884,300315,20170922,92.16587,93.752832,91.921722,93.752832,33956740.0,92.50645646,1.285
469885,300319,20170922,72.150188,68.315742,68.002726,73.245744,26304675.0,71.56406554,5.6476
469886,300323,20170922,60.46851,60.195206000000006,59.853576,62.347475,7658402.0,61.18866604,1.109
469887,300327,20170922,58.93523999999999,59.711400000000005,57.68280000000001,59.90544,9795404.0,58.6798128,4.7338
469888,300332,20170922,17.349315,17.574099999999998,17.308445,17.880625,19850300.0,17.555299799999997,3.1376
469889,300339,20170922,75.65833500000001,75.846696,74.77931699999999,75.846696,3903274.0,75.25210311,0.7812
469890,300343,20170922,137.36224,137.36224,137.36224,137.36224,0.0,137.36224,0.0
469891,300346,20170922,96.896205,96.2655,95.00409,97.92525,2982926.0,96.45238785,2.4461
469892,300348,20170922,110.08171,109.8263,108.344922,111.10335,2513708.0,109.47740994,1.5049
469893,300352,20170922,102.192412,102.192412,101.424048,102.960776,13377100.0,101.9426937,1.2815
469894,300358,20170922,84.31268999999999,77.578116,76.847232,85.35681000000001,3553302.0,80.09862168000001,2.3869
469895,300366,20170922,85.996784,85.75522,83.33958000000001,86.238348,3754778.0,85.01120288000001,1.8739
469896,300369,20170922,88.05184000000001,90.23695,87.08068,90.47974,7541835.0,88.3585647,1.4839
469897,300377,20170922,142.41852400000002,141.908429,139.051897,144.560923,16371352.0,142.10634586,3.212
469898,300379,20170922,67.31595,67.72025000000001,66.50735,67.92240000000001,4762398.0,67.2173008,2.5395
469899,300382,20170922,87.996619,89.91085,87.474556,89.91085,1312950.0,88.13525573,0.8175
469900,300393,20170922,70.009434,70.357815,69.50958299999999,71.14545899999999,1564913.0,70.11667476,2.0284
469901,300394,20170922,73.14479399999999,69.61296,68.486868,74.168514,4947665.0,71.75125514999999,6.9633
469902,300398,20170922,102.87488,101.316864,97.60512,105.257728,13384294.0,101.76731392,8.5111
469903,300401,20170922,89.78889000000001,89.58802000000001,87.57932000000001,90.652631,2554477.0,89.01594224,2.5932
469904,300406,20170922,62.858992,63.435680000000005,62.529456,63.64164,1425992.0,62.98586336,0.6836
469905,300409,20170922,152.434554,154.73591,151.465562,156.24996,4548576.0,154.1666272,4.1055
469906,300416,20170922,53.709624000000005,52.90226400000001,52.296744,53.972016,873888.0,53.25164904,1.3672
469907,300428,20170922,69.81054,70.3946,69.71831999999999,70.702,1240000.0,70.16005379999999,1.9872
469908,300432,20170922,76.43961,76.19313,75.23802,76.77852,3223966.0,76.00395660000001,2.3247
469909,300443,20170922,90.87075000000002,91.920812,90.46688,92.445843,1946822.0,91.0767237,1.5253
469910,300451,20170922,87.750208,87.961146,86.605116,88.74462999999999,1380100.0,87.40396833999999,1.0801
469911,300455,20170922,31.67325,31.842174,31.419864,31.842174,1412135.0,31.63467902,1.1122
469912,300456,20170922,83.524134,82.54173300000001,80.196,85.54908300000001,2928005.0,82.54153251,4.0506
469913,300457,20170922,151.32537,146.079927,139.513689,153.702801,15208300.0,144.96253442999998,10.8669
469914,300458,20170922,65.64604500000002,64.93887000000001,63.94882500000001,67.52511000000001,9664953.0,65.686455,6.7643
469915,300459,20170922,96.06153,98.406339,96.06153,99.162729,16198891.0,97.2036789,3.118
469916,300463,20170922,75.07641600000001,74.441712,74.35104000000001,75.40888,1712203.0,74.89144512,0.5746
469917,300470,20170922,76.603712,75.60964900000002,75.42706600000001,77.09060000000001,755300.0,76.27323677,1.197
469918,300476,20170922,64.01976,64.27141,63.692615,65.303175,2708550.0,64.2769463,1.5863
469919,300477,20170922,71.46163200000001,73.314153,71.0556,75.344313,7153498.0,72.70231353,5.9126
469920,300485,20170922,61.059275,62.191875,60.7559,62.191875,1559560.0,61.18851275,1.8461
469921,300497,20170922,72.74204,72.924656,71.996358,73.19858,1032577.0,72.45883302,1.7508
469922,300502,20170922,106.9757,105.197794,101.85291999999998,111.284862,12694053.0,106.7692821,10.2223
469923,300525,20170922,51.80857,48.782228,47.32918299999999,52.860775,2101918.0,50.42857809,4.9881
469924,300527,20170922,20.025269,19.9937,19.9937,20.467235,6982882.0,20.22152295,4.8702
469925,300567,20170922,102.52882,102.649324,99.21496,103.88449,528151.0,101.74192888,2.6408
469926,300573,20170922,32.606964000000005,32.51664,31.6134,32.717360000000006,814100.0,32.19408296,4.0705
469927,300579,20170922,52.662428000000006,51.667280000000005,50.56156,52.953936000000006,1269500.0,51.978389400000005,6.3475
469928,300587,20170922,26.448968,26.107302,25.62495,26.459017,1228409.0,25.98580959,4.7247
469929,300593,20170922,25.86966,24.646366,24.215205,26.130362,4276523.0,25.47579944,14.8028
469930,300596,20170922,32.338151999999994,32.232816,31.90176,32.398344,967010.0,32.13665928,2.1489
469931,300598,20170922,39.626988,38.364216,37.171598,40.43877,1689700.0,39.17529646,8.4485
469932,300602,20170922,62.43082999999999,61.92978,60.92768,62.681355,472845.0,61.86554539,1.8914
469933,300607,20170922,113.6016,112.555744,111.960688,116.180176,1934915.0,113.74026608,5.9324
469934,300613,20170922,194.3104,202.453408,190.304,203.3248,1530499.0,196.35376416,13.774
469935,300623,20170922,80.884332,79.16680799999999,78.54408,83.1141,3908666.0,81.07777944,16.5621
469936,300627,20170922,58.08,55.31,54.4,58.77,3215274.0,57.096,10.7895
469937,300630,20170922,58.76,58.9,57.5,61.63,808990.0,59.3887,2.6499
469938,300633,20170922,24.140970000000003,23.84046,23.600052,24.331293,3676508.0,23.98620735,9.189
469939,300638,20170922,42.26,38.14,38.14,42.26,4730456.0,41.2496,23.6523
469940,300639,20170922,46.99,45.86,45.36,47.21,984479.0,46.3459,4.3854
469941,300653,20170922,38.51,37.33,36.7,38.52,1675776.0,37.8049,8.3789
469942,300655,20170922,37.84,35.49,34.52,37.84,10985008.0,36.3428,49.7904
469943,300662,20170922,23.29,22.51,22.51,23.48,3903200.0,23.1622,8.6738
469944,300663,20170922,28.25,27.0,26.49,28.4,6895790.0,27.775,20.9854
469945,300666,20170922,46.01,43.0,42.0,46.01,16889340.0,43.9965,30.882
469946,300671,20170922,38.95,37.09,36.02,40.55,10465925.0,38.5927,41.2857
469947,300672,20170922,53.48,53.48,53.48,53.48,0.0,53.48,0.0
469948,300679,20170922,121.66,119.5,118.5,122.75,1842001.0,121.1387,6.14
469949,300685,20170922,91.88,95.44,90.52,96.42,2895246.0,92.7522,14.4762
469950,300687,20170922,57.85,56.45,56.05,59.36,3119570.0,57.9039,15.5979
469951,300693,20170922,58.67,56.66,56.66,60.18,5396926.0,58.649,23.6604
469952,300696,20170922,88.83,88.28,88.01,92.5,4033016.0,90.0167,23.3798
469953,300702,20170922,42.96,42.96,42.96,42.96,14032.0,42.96,0.0468
469954,600006,20170922,17.124167999999997,17.309724,17.044643999999998,17.733852,33523303.0,17.3282796,1.6762
469955,600007,20170922,25.835289,25.996173,25.768254,26.00958,397700.0,25.87001313,0.0395
469956,600017,20170922,13.93416,14.095435,13.837395,14.12769,14652665.0,13.9651248,0.4764
469957,600037,20170922,57.806826,57.298032000000006,57.063204000000006,57.924240000000005,3421093.0,57.38413560000001,0.2928
469958,600055,20170922,151.59326,158.134613,149.620471,159.380585,10274309.0,152.85376834,2.1191
469959,600057,20170922,43.263854,44.06896,42.967236,44.06896,7191150.0,43.338855980000005,0.6511
469960,600058,20170922,53.28646500000001,53.579449,52.956858,54.20204,10990466.0,53.53257156,1.0253
469961,600059,20170922,60.577731,61.13349,59.89846999999999,61.195241,6535464.0,60.32146434999999,0.8083
469962,600063,20170922,44.46414399999999,44.46414399999999,43.677168,44.562516,15868277.0,44.0263886,1.0439
469963,600064,20170922,117.424884,118.032516,116.96916,118.032516,4092109.0,117.3983001,0.5297
469964,600072,20170922,56.989408,57.274672,56.41888,57.8452,6890107.0,56.94915408000001,2.2228
469965,600073,20170922,22.076727,22.372906000000004,22.031161,22.395689,6066920.0,22.124343470000003,0.647
469966,600075,20170922,80.93822399999999,80.850912,80.7636,81.898656,10589998.0,81.10673616,1.2722
469967,600098,20170922,30.063906,30.512013,29.941695,30.512013,9519920.0,30.1005693,0.3492
469968,600100,20170922,188.53563,200.79811,187.00282,201.717796,127743666.0,192.88574478,5.8121
469969,600108,20170922,34.981952,35.20150399999999,34.542848,35.567424,23010971.0,35.05806336,1.1819
469970,600110,20170922,157.61868,157.61868,157.61868,157.61868,0.0,157.61868,0.0
469971,600116,20170922,43.832921,44.231,43.479073,44.231,13153405.0,43.79444003,1.4812
469972,600120,20170922,369.70012,363.59722,361.4273,371.19194,8595452.0,367.726849,1.7005
469973,600123,20170922,51.436001,51.053374,50.561425,51.92795,15663901.0,51.31793324,1.3711
469974,600125,20170922,152.67416999999998,157.216542,151.79093099999997,157.468896,47749535.0,153.51703236,3.6575
469975,600129,20170922,34.622408,34.59957,34.165648,34.759436,1360151.0,34.488348939999995,0.3186
469976,600151,20170922,27.72705,28.08855,27.654750000000003,28.08855,10443974.0,27.8018805,0.7521
469977,600158,20170922,72.698727,72.59824499999999,71.945112,73.251378,10871264.0,72.59523054,1.6534
469978,600163,20170922,8.110529999999999,8.198879999999999,8.09286,8.23422,5379973.0,8.136858299999998,0.7139
469979,600169,20170922,30.48,30.7848,30.3276,30.861,11657902.0,30.456378,0.4809
469980,600172,20170922,54.907268,55.908008,54.573688,55.908008,17128645.0,55.01468076,1.4735
469981,600179,20170922,22.156348,22.120765,21.930989,22.286819,8747831.0,22.05813892,1.818
469982,600184,20170922,62.3007,62.118,61.2045,62.4225,1151867.0,62.060754,0.2751
469983,600185,20170922,32.79356,32.844719999999995,32.69123999999999,33.35632,12816902.0,32.966992399999995,0.6222
469984,600197,20170922,62.828,62.99750000000001,62.602,64.1275,4733381.0,63.369552500000005,1.0733
469985,600201,20170922,215.862124,215.991732,214.112416,218.38948,3604132.0,216.04681540000004,0.5878
469986,600206,20170922,36.496548,33.854541999999995,33.547332,36.496548,77609131.0,35.90301828,9.2526
469987,600210,20170922,33.388884,33.388884,33.279948,33.552288,14564973.0,33.38779464,1.0138
469988,600211,20170922,49.904485,50.45155,49.612717,50.743318,896053.0,49.97353676,0.6155
469989,600216,20170922,44.661879,44.917821,44.491251,45.472362,5159855.0,44.93872293,0.5512
469990,600217,20170922,23.11091,23.536465,23.078175,23.536465,7650801.0,23.19503895,1.0623
469991,600223,20170922,7.094129000000001,7.079562000000001,7.064995,7.181531,4594338.0,7.11831022,0.459
469992,600225,20170922,10.797072,10.778196,10.646064,10.8537,4145692.0,10.768758,0.4875
469993,600246,20170922,44.115148,43.294825,43.02138399999999,44.20629499999999,13410482.0,43.80889408,1.1021
469994,600248,20170922,18.418838,18.418838,18.418838,18.418838,0.0,18.418838,0.0
469995,600252,20170922,120.950158,121.507532,120.671471,122.064906,16495400.0,121.07278028,0.4809
469996,600266,20170922,44.147028000000006,43.243764000000006,42.679224,44.429298,47060501.0,43.86616935,3.0031
469997,600267,20170922,62.80021,62.696408000000005,62.592606,63.111616000000005,2670172.0,62.80903317,0.2765
469998,600273,20170922,9.955096,9.977568,9.898916,9.977568,5599603.0,9.930264439999998,0.9655
469999,600277,20170922,21.035007,21.0651,20.794263,21.155379,9467037.0,20.96248287,0.4531
470000,600284,20170922,18.375280000000004,18.58252,18.21985,18.59979,4622728.0,18.3723441,0.667
470001,600285,20170922,60.74547,60.284112,59.46392,60.84799399999999,2799425.0,60.10366976,0.5228
470002,600295,20170922,37.463244,38.332749,37.214814,38.407278000000005,18064100.0,37.795643340000005,2.9517
470003,600305,20170922,49.356509,49.224422,47.947581,49.62068299999999,8096319.0,48.76828156,1.3433
470004,600308,20170922,40.6575,39.62751,39.519090000000006,40.71171,11050490.0,40.1002212,0.9465
470005,600312,20170922,58.113416,58.551824,58.015992,58.600536,9795248.0,58.20889152,0.8611
470006,600313,20170922,12.556709,12.587409999999998,12.495307,12.648812,5631595.0,12.55517395,0.5668
470007,600320,20170922,47.533265,47.882133,47.184397,47.96935,8106666.0,47.44430366,0.2928
470008,600323,20170922,44.732865,44.949564,44.485209,45.073392,4911568.0,44.72605446,0.7812
470009,600328,20170922,27.565805,27.565805,27.565805,27.565805,0.0,27.565805,0.0
470010,600330,20170922,33.23255,32.428786,32.150560000000006,34.190884000000004,59371432.0,33.22142096,7.2407
470011,600331,20170922,47.578119,47.578119,47.578119,47.578119,0.0,47.578119,0.0
470012,600335,20170922,51.10626,50.648592,50.267202,51.94531799999999,6210961.0,51.32098257,0.6032
470013,600338,20170922,47.720592,48.59676,47.129688,48.59676,3384025.0,47.79557568,2.1373
470014,600340,20170922,414.365905,412.96214,411.17553,417.81151,19536332.0,414.61603040000006,0.6611
470015,600360,20170922,49.56685000000001,50.169320000000006,49.45731,51.045640000000006,28211958.0,50.051564500000005,3.8213
470016,600363,20170922,35.433633,34.220983,34.19673,35.579151,17415997.0,35.01599634,3.9271
470017,600366,20170922,103.506767,102.50555,102.02877999999998,105.652232,22474754.0,104.12799830999998,4.1988
470018,600370,20170922,21.184905,21.45038,21.13181,21.45038,5620613.0,21.24490235,0.705
470019,600389,20170922,47.095165,47.095165,47.095165,47.095165,0.0,47.095165,0.0
470020,600391,20170922,54.877256,54.99725,54.277286,55.377231,3468175.0,54.703264700000005,1.0506
470021,600395,20170922,27.44704,27.313152,26.978432,27.748287999999995,12140002.0,27.36905024,0.7335
470022,600400,20170922,44.772664000000006,45.091104,44.072096,45.21848,6743594.0,44.51026944,0.4651
470023,600403,20170922,20.21169,20.290182,20.133198,20.40792,2121422.0,20.27723082,0.0887
470024,600420,20170922,107.013795,106.37214,106.22955,107.156385,1726158.0,106.80490065,0.3
470025,600422,20170922,88.78285199999999,90.428364,88.70805599999998,91.101528,7969884.0,89.76118367999999,1.1682
470026,600428,20170922,34.102965,34.248084,33.8611,34.586695,15540935.0,34.13005388,0.9193
470027,600446,20170922,239.33351,247.393965,238.09344,248.014,12018823.0,242.69037949,1.4997
470028,600449,20170922,35.830215,35.29375,34.39023,36.338445,12412355.0,35.437466150000006,2.5957
470029,600452,20170922,46.35250200000001,46.99332,46.16263,47.123857,834000.0,46.44909938,0.5213
470030,600456,20170922,52.846374,52.39258,51.629381,54.145875,14367132.0,53.10936825,3.3391
470031,600458,20170922,68.35359999999999,69.08596,68.23154,69.20801999999999,3929545.0,68.5763595,0.5941
470032,600459,20170922,62.503344000000006,62.305392000000005,61.167168,63.245664,13815278.0,62.11560552,5.2937
470033,600477,20170922,175.858176,181.917392,174.58996800000003,182.058304,31396137.0,177.91971856,2.498
470034,600478,20170922,74.5069,75.04905,73.34515,75.5912,14158405.0,74.1963255,1.1104
470035,600480,20170922,29.986999,29.986999,29.986999,29.986999,0.0,29.986999,0.0
470036,600483,20170922,16.983978,17.038824,16.856004000000002,17.038824,2609657.0,16.937724539999998,0.2074
470037,600490,20170922,106.064802,108.028965,105.718185,108.375582,44054151.0,106.77190068,2.9786
470038,600491,20170922,96.545781,95.616644,94.349639,97.305984,16997733.0,96.25436985,1.7938
470039,600496,20170922,48.06368,46.38704,45.82816,48.7024,98201461.0,47.5718656,6.5015
470040,600502,20170922,63.61872999999999,62.5758,61.97984,64.736155,18294444.0,63.78783365,2.4105
470041,600508,20170922,31.324845,31.467555,30.944285,31.515125,3844934.0,31.2506358,0.532
470042,600510,20170922,32.063955,32.0229,31.940790000000003,32.26923,2781326.0,32.06518665,0.3496
470043,600523,20170922,20.794825000000003,21.206175,20.7407,21.3469,3504994.0,20.95535975,1.2145
470044,600531,20170922,62.28952399999999,63.33265,61.320907000000005,63.33265,28395776.0,62.20160338,3.2058
470045,600550,20170922,48.416424000000006,49.234269,48.361901,49.561407,9662788.0,48.75010476,0.7038
470046,600552,20170922,54.663714000000006,54.849645,54.53976000000001,56.15116200000001,16470085.0,55.3888449,2.223
470047,600557,20170922,106.230921,107.40132,105.955533,107.607861,2715758.0,106.47739326,0.4537
470048,600559,20170922,63.42981399999999,63.42981399999999,63.42981399999999,63.42981399999999,0.0,63.42981399999999,0.0
470049,600562,20170922,102.646629,104.006187,102.086811,104.286096,3686822.0,103.15646325,1.1252
470050,600569,20170922,8.983516,8.94624,8.592118,9.356276,90271780.0,8.964132479999998,3.7712
470051,600572,20170922,77.858835,77.52938999999999,77.419575,78.18828,3612362.0,77.7863571,0.1756
470052,600575,20170922,60.652536,61.73804,60.24547200000001,61.73804,7563912.0,60.88863312,0.2404
470053,600577,20170922,77.93807999999999,79.37142399999999,77.400576,79.37142399999999,16354207.0,77.92553824,0.8364
470054,600578,20170922,15.69381,15.84399,15.656265,15.84399,5278900.0,15.7125825,0.1143
470055,600581,20170922,32.993226,32.993226,32.993226,32.993226,0.0,32.993226,0.0
470056,600583,20170922,97.575625,98.668472,96.79502,98.824593,13386726.0,97.50693176,0.3028
470057,600586,20170922,49.34091599999999,49.052934,48.284982,49.532904,10014791.0,49.04141471999999,0.6986
470058,600587,20170922,74.10572400000001,75.988704,74.06388,76.15608,4556122.0,74.53044059999999,1.1292
470059,600596,20170922,70.10498,72.065543,69.98615799999999,75.333148,25963462.0,71.52252646,3.8227
470060,600602,20170922,3547.277684,3565.1032,3524.995789,3582.9287159999994,5579890.0,3545.58425998,0.6344
470061,600604,20170922,34.201314,34.938077,34.084982999999994,35.248293,24371536.0,34.43513931,2.3377
470062,600610,20170922,38.343528,38.188917,37.62201,38.65275,9677807.0,38.06316672,2.5768
470063,600612,20170922,367.575264,370.075776,365.0747520000001,372.754896,1666280.0,367.12963704,0.5255
470064,600618,20170922,19.765515,20.056436,19.67995,20.159114,3130982.0,19.82797745,0.4176
470065,600621,20170922,249.319582,259.389032,248.514026,259.389032,10905544.0,253.35541756,2.0809
470066,600633,20170922,86.70207,88.043592,86.55301200000001,88.043592,8139799.0,86.99819856,0.685
470067,600635,20170922,617.0772400000001,621.823988,615.8905530000001,623.010675,9005461.0,617.88418716,0.3723
470068,600639,20170922,76.56936,76.35488000000001,75.883024,76.740944,2437597.0,76.29654144,0.3467
470069,600641,20170922,192.540075,194.09168,192.257965,196.34856,11088555.0,194.2637671,1.3755
470070,600643,20170922,91.09699,90.044606,89.78151,91.162764,6254895.0,90.51554784,0.4362
470071,600645,20170922,381.748132,366.472652,354.946608,382.720208,24389361.0,368.3543134,6.8807
470072,600648,20170922,84.35962799999999,84.68989499999999,83.321646,84.68989499999999,2053361.0,83.93452719,0.2197
470073,600649,20170922,113.646444,113.983008,113.30988,114.207384,12890313.0,113.60605632,0.5325
470074,600657,20170922,77.81770800000001,79.002148,76.75171200000001,80.068144,33273387.0,78.04156716,2.1829
470075,600662,20170922,344.36758000000003,347.56039200000004,343.455348,348.472624,4764929.0,344.98333660000003,0.4524
470076,600675,20170922,164.99740400000002,164.99740400000002,164.021088,166.217799,5129590.0,164.76308816,0.2747
470077,600682,20170922,409.76337,409.76337,409.76337,409.76337,0.0,409.76337,0.0
470078,600685,20170922,41.830471,42.021115,41.46507,42.10055,3668548.0,41.78201565,0.6678
470079,600688,20170922,14.698345,14.628904000000002,14.466875000000002,14.721492,22573463.0,14.594414970000004,0.309
470080,600691,20170922,26.52195,25.839957,25.536849,26.52195,30994629.0,26.190804510000003,1.7647
470081,600696,20170922,18.337755,18.129667,18.129667,18.415788000000003,1532201.0,18.29275597,0.4499
470082,600710,20170922,29.651246,29.914034000000004,29.607448,29.914034000000004,4508684.0,29.69154016,0.7042
470083,600711,20170922,69.715908,71.32868400000001,68.90952,71.84184,85973235.0,70.14769211999999,5.7428
470084,600717,20170922,150.462221,150.08066000000002,149.063164,150.843782,8368842.0,149.78685803,0.4997
470085,600720,20170922,84.707292,84.38734000000001,82.22766399999999,86.147076,20048471.0,84.17697156,2.583
470086,600729,20170922,62.694918,64.442268,62.252256,64.442268,4364706.0,62.94630342000001,1.0739
470087,600740,20170922,61.3266,59.32992,58.417152,62.695752,40569970.0,61.05961536,6.1766
470088,600742,20170922,175.636038,176.26274999999998,174.69597,177.751191,4298030.0,176.00266452,1.016
470089,600746,20170922,63.029744,63.629508,62.048312,63.629508,4638496.0,62.60336632,1.5225
470090,600750,20170922,161.209279,163.116114,160.882393,163.170595,2389959.0,161.82055582,0.7967
470091,600751,20170922,22.175531000000003,22.28513,22.138998,22.358196000000003,5086018.0,22.228503850000003,0.258
470092,600761,20170922,90.136367,91.264156,89.876108,91.524415,5609352.0,90.41137401,0.7578
470093,600770,20170922,132.59970299999998,133.221507,130.734291,135.24237,22313286.0,132.70230066,1.7164
470094,600771,20170922,169.85429999999997,170.89275,168.40949999999998,170.89275,906700.0,169.4791035,0.3719
470095,600773,20170922,74.57918000000001,76.05966000000001,74.070265,78.37291,57735128.0,76.40803545,7.9175
470096,600775,20170922,12.15205,12.15205,11.887875,12.215452,10092611.0,12.08209646,1.5022
470097,600776,20170922,26.229368000000004,25.002058,24.616332,26.82549,31270445.0,26.06315516,3.271
470098,600777,20170922,110.452171,110.188562,109.661344,111.50660700000002,13145736.0,110.63933339,0.5531
470099,600783,20170922,83.19096,83.69487000000001,81.86247000000002,84.51945,6109300.0,83.08651320000001,0.8207
470100,600787,20170922,205.08546,205.967548,203.98285,207.731724,8208304.0,205.55517186,0.4413
470101,600789,20170922,14.999152,15.069488,14.9464,15.139824,6415485.0,15.01656016,1.1031
470102,600797,20170922,147.13822199999998,147.33208,144.42421,148.786015,26354350.0,146.49170557,3.1724
470103,600810,20170922,17.580347999999997,17.580347999999997,17.391312,17.64336,2818938.0,17.50767416,0.6374
470104,600811,20170922,62.60628,63.45559,62.48495,63.45559,12779564.0,62.8465134,0.3904
470105,600812,20170922,19.847234,20.016579,19.847234,20.050448,3835551.0,19.90244047,0.2352
470106,600821,20170922,30.390015,30.390015,30.21832,30.733405,1870842.0,30.445644179999995,0.4494
470107,600835,20170922,86.9796,87.55680000000001,86.9352,87.82320000000001,3012600.0,87.17984400000002,0.3735
470108,600841,20170922,29.244532,29.648524000000005,29.132312,29.917852000000003,1468001.0,29.28021796,0.2813
470109,600850,20170922,106.24838400000002,107.254524,105.292551,107.254524,1749600.0,106.08186783,0.4157
470110,600864,20170922,69.730476,70.60608699999999,69.650875,70.84489,2550219.0,70.03614384000001,0.2433
470111,600869,20170922,64.4844,64.92912,63.772848,64.92912,8059774.0,64.23179903999998,0.37
470112,600872,20170922,181.867518,182.53431,181.034028,185.03478,3581178.0,182.78185653,0.4495
470113,600874,20170922,19.980564,20.4374,19.884388,20.521554,17144317.0,20.2288183,1.5769
470114,600876,20170922,23.886473,24.31858,23.785983,24.599952,11429496.0,24.08051919,4.3663
